Disease_Name,Symptom,Count,not_count,term_proportion,survey_frequency,survey_idf,survey_tf_idf,HPO_Code,HPO_label,hpo_dataset_idf,survey_hpo_idf,survey_hpo_tf_idf
Disease 6,Symptom 169,23,44,0.34328358208955223,0.0036735345791407124,1.6931471805599454,0.006219834715361563,HP:0000405,Conductive hearing impairment,4.982526929821363,6.675674110381308,0.024523319683560148
Disease 8,Symptom 169,28,32,0.4666666666666667,0.007516778523489933,1.6931471805599454,0.01272701236394053,HP:0000405,Conductive hearing impairment,4.982526929821363,6.675674110381308,0.05017956378273198
Disease 9,Symptom 169,32,36,0.47058823529411764,0.005985783763561541,1.6931471805599454,0.010134812902715722,HP:0000405,Conductive hearing impairment,4.982526929821363,6.675674110381308,0.03995914170074857
Disease 10,Symptom 170,32,23,0.5818181818181818,0.005132317562149158,1.4054651081081644,0.007213293257331397,HP:0000407,Sensorineural hearing impairment,3.7598281177182766,5.165293225826441,0.026509925136559122
Disease 11,Symptom 170,31,34,0.47692307692307695,0.004772902232486528,1.4054651081081644,0.0067081475521713774,HP:0000407,Sensorineural hearing impairment,3.7598281177182766,5.165293225826441,0.024653439568994562
Disease 2,Symptom 170,26,41,0.3880597014925373,0.008107265357031494,1.4054651081081644,0.011394478581481845,HP:0000407,Sensorineural hearing impairment,3.7598281177182766,5.165293225826441,0.04187640282865216
Disease 4,Symptom 170,34,31,0.5230769230769231,0.006954387400286357,1.4054651081081644,0.009774148839369522,HP:0000407,Sensorineural hearing impairment,3.7598281177182766,5.165293225826441,0.03592145012847188
Disease 5,Symptom 170,46,44,0.5111111111111111,0.00870223231176693,1.4054651081081644,0.01223068387683987,HP:0000407,Sensorineural hearing impairment,3.7598281177182766,5.165293225826441,0.0449495816095377
Disease 6,Symptom 170,23,44,0.34328358208955223,0.0036735345791407124,1.4054651081081644,0.005163024674411081,HP:0000407,Sensorineural hearing impairment,3.7598281177182766,5.165293225826441,0.01897488327647471
Disease 9,Symptom 170,32,36,0.47058823529411764,0.005985783763561541,1.4054651081081644,0.008412810224366116,HP:0000407,Sensorineural hearing impairment,3.7598281177182766,5.165293225826441,0.030918328325186328
Disease 1,Symptom 171,29,27,0.5178571428571429,0.014050387596899225,1.4054651081081644,0.019747329522837583,HP:0000410,Mixed hearing impairment,6.616657454845834,8.022122562953998,0.11271393135933427
Disease 10,Symptom 171,31,24,0.5636363636363636,0.004971932638331997,1.4054651081081644,0.006987877843039791,HP:0000410,Mixed hearing impairment,6.616657454845834,8.022122562953998,0.03988545299945051
Disease 11,Symptom 171,33,32,0.5076923076923077,0.005080831408775982,1.4054651081081644,0.007140931265214693,HP:0000410,Mixed hearing impairment,6.616657454845834,8.022122562953998,0.04075905228290715
Disease 12,Symptom 171,36,33,0.5217391304347826,0.009536423841059603,1.4054651081081644,0.01340311096474011,HP:0000410,Mixed hearing impairment,6.616657454845834,8.022122562953998,0.07650236086525666
Disease 2,Symptom 171,30,37,0.44776119402985076,0.009354536950420954,1.4054651081081644,0.013147475286325204,HP:0000410,Mixed hearing impairment,6.616657454845834,8.022122562953998,0.07504324193595882
Disease 6,Symptom 171,29,38,0.43283582089552236,0.004631847947612203,1.4054651081081644,0.006509900676431364,HP:0000410,Mixed hearing impairment,6.616657454845834,8.022122562953998,0.03715725192871202
Disease 9,Symptom 171,34,34,0.5,0.006359895248784137,1.4054651081081644,0.008938610863388999,HP:0000410,Mixed hearing impairment,6.616657454845834,8.022122562953998,0.05101985917329516
Disease 1,Symptom 172,30,26,0.5357142857142857,0.014534883720930232,1.2876820724517808,0.018716309192613093,HP:0000360,Tinnitus,6.393513903531624,7.681195975983405,0.11164529034859601
Disease 10,Symptom 172,39,16,0.7090909090909091,0.006255012028869286,1.2876820724517808,0.00805446685254522,HP:0000360,Tinnitus,6.393513903531624,7.681195975983405,0.04804597322587856
Disease 11,Symptom 172,35,30,0.5384615384615384,0.005388760585065435,1.2876820724517808,0.00693901039812353,HP:0000360,Tinnitus,6.393513903531624,7.681195975983405,0.0413921261215426
Disease 2,Symptom 172,30,37,0.44776119402985076,0.009354536950420954,1.2876820724517808,0.012045669527144816,HP:0000360,Tinnitus,6.393513903531624,7.681195975983405,0.07185403158076151
Disease 4,Symptom 172,33,32,0.5076923076923077,0.006749846594395582,1.2876820724517808,0.008691656451402897,HP:0000360,Tinnitus,6.393513903531624,7.681195975983405,0.051846894499376635
Disease 6,Symptom 172,30,37,0.44776119402985076,0.004791566842357451,1.2876820724517808,0.006170014721858077,HP:0000360,Tinnitus,6.393513903531624,7.681195975983405,0.036804963948171565
Disease 8,Symptom 172,26,34,0.43333333333333335,0.00697986577181208,1.2876820724517808,0.008987848022482228,HP:0000360,Tinnitus,6.393513903531624,7.681195975983405,0.053613716879347253
Disease 9,Symptom 172,26,42,0.38235294117647056,0.004863449307893753,1.2876820724517808,0.006262576484052806,HP:0000360,Tinnitus,6.393513903531624,7.681195975983405,0.03735710725319277
Disease 10,Symptom 173,29,26,0.5272727272727272,0.004651162790697674,1.4054651081081644,0.006537047014456578,HP:0010780,Hyperacusis,7.59748670785756,9.002951815965725,0.04187419449286384
Disease 11,Symptom 173,34,31,0.5230769230769231,0.005234795996920708,1.4054651081081644,0.007357323121736349,HP:0010780,Hyperacusis,7.59748670785756,9.002951815965725,0.047128616126687395
Disease 2,Symptom 173,33,34,0.4925373134328358,0.01028999064546305,1.4054651081081644,0.014462222814957725,HP:0010780,Hyperacusis,7.59748670785756,9.002951815965725,0.09264028996784189
Disease 6,Symptom 173,37,30,0.5522388059701493,0.00590959910557419,1.4054651081081644,0.00830573534579174,HP:0010780,Hyperacusis,7.59748670785756,9.002951815965725,0.05320383599915857
Disease 7,Symptom 173,34,29,0.5396825396825397,0.010810810810810811,1.4054651081081644,0.01519421738495313,HP:0010780,Hyperacusis,7.59748670785756,9.002951815965725,0.09732920882125108
Disease 8,Symptom 173,32,28,0.5333333333333333,0.008590604026845637,1.4054651081081644,0.012073794217305036,HP:0010780,Hyperacusis,7.59748670785756,9.002951815965725,0.07734079412373239
Disease 9,Symptom 173,32,36,0.47058823529411764,0.005985783763561541,1.4054651081081644,0.008412810224366116,HP:0010780,Hyperacusis,7.59748670785756,9.002951815965725,0.053889722804134524
Disease 10,Symptom 174,27,28,0.4909090909090909,0.004330392943063352,1.538996500732687,0.00666445958617202,HP:0002321,Vertigo,5.56060478059652,7.099601281329207,0.03074406328723153
Disease 11,Symptom 174,32,33,0.49230769230769234,0.004926866820631255,1.538996500732687,0.00758243079652748,HP:0002321,Vertigo,5.56060478059652,7.099601281329207,0.034978789992692015
Disease 4,Symptom 174,31,34,0.47692307692307695,0.006340764982614031,1.538996500732687,0.00975841512021135,HP:0002321,Vertigo,5.56060478059652,7.099601281329207,0.04501690319517394
Disease 6,Symptom 174,30,37,0.44776119402985076,0.004791566842357451,1.538996500732687,0.007374204603414887,HP:0002321,Vertigo,5.56060478059652,7.099601281329207,0.0340182140935755
Disease 7,Symptom 174,34,29,0.5396825396825397,0.010810810810810811,1.538996500732687,0.01663780000792094,HP:0002321,Vertigo,5.56060478059652,7.099601281329207,0.07675244628464008
Disease 9,Symptom 174,33,35,0.4852941176470588,0.006172839506172839,1.538996500732687,0.009499978399584486,HP:0002321,Vertigo,5.56060478059652,7.099601281329207,0.04382469926746424
Disease 10,Symptom 175,28,27,0.509090909090909,0.004490777866880513,1.2876820724517808,0.005782694150545287,HP:0100021,Cerebral palsy,6.057041666910411,7.344723739362192,0.03298352280707961
Disease 11,Symptom 175,33,32,0.5076923076923077,0.005080831408775982,1.2876820724517808,0.0065424955182307575,HP:0100021,Cerebral palsy,6.057041666910411,7.344723739362192,0.037317303063734
Disease 2,Symptom 175,30,37,0.44776119402985076,0.009354536950420954,1.2876820724517808,0.012045669527144816,HP:0100021,Cerebral palsy,6.057041666910411,7.344723739362192,0.06870648961049758
Disease 5,Symptom 175,42,48,0.4666666666666667,0.007945516458569807,1.2876820724517808,0.010231299100070902,HP:0100021,Cerebral palsy,6.057041666910411,7.344723739362192,0.05835762335475067
Disease 6,Symptom 175,32,35,0.47761194029850745,0.005111004631847948,1.2876820724517808,0.006581349036648617,HP:0100021,Cerebral palsy,6.057041666910411,7.344723739362192,0.03753891705152374
Disease 7,Symptom 175,38,25,0.6031746031746031,0.012082670906200318,1.2876820724517808,0.015558638713248862,HP:0100021,Cerebral palsy,6.057041666910411,7.344723739362192,0.08874387983967037
Disease 8,Symptom 175,32,28,0.5333333333333333,0.008590604026845637,1.2876820724517808,0.011061966796901202,HP:0100021,Cerebral palsy,6.057041666910411,7.344723739362192,0.06309561333143358
Disease 9,Symptom 175,31,37,0.45588235294117646,0.005798728020950243,1.2876820724517808,0.007466918115601422,HP:0100021,Cerebral palsy,6.057041666910411,7.344723739362192,0.04259005535357799
Disease 10,Symptom 176,27,28,0.4909090909090909,0.004330392943063352,1.6931471805599454,0.007331992602264399,HP:0100543,Cognitive impairment,4.42990417737691,6.1230513579368555,0.026515218390424235
Disease 11,Symptom 176,30,35,0.46153846153846156,0.004618937644341801,1.6931471805599454,0.007820541249699517,HP:0100543,Cognitive impairment,4.42990417737691,6.1230513579368555,0.028281992415412727
Disease 6,Symptom 176,32,35,0.47761194029850745,0.005111004631847948,1.6931471805599454,0.008653683082242174,HP:0100543,Cognitive impairment,4.42990417737691,6.1230513579368555,0.03129494385145813
Disease 8,Symptom 176,26,34,0.43333333333333335,0.00697986577181208,1.6931471805599454,0.011817940052230492,HP:0100543,Cognitive impairment,4.42990417737691,6.1230513579368555,0.042738076592310936
Disease 9,Symptom 176,35,33,0.5147058823529411,0.0065469509913954355,1.6931471805599454,0.011084951612345321,HP:0100543,Cognitive impairment,4.42990417737691,6.1230513579368555,0.040087317158209866
Disease 10,Symptom 177,33,22,0.6,0.005292702485966319,1.4054651081081644,0.007438708671623003,HP:0002315,Headache,4.5529642701341375,5.958429378242302,0.03153619398267778
Disease 11,Symptom 177,35,30,0.5384615384615384,0.005388760585065435,1.4054651081081644,0.007573714978258006,HP:0002315,Headache,4.5529642701341375,5.958429378242302,0.03210854938236806
Disease 12,Symptom 177,35,34,0.5072463768115942,0.009271523178807948,1.4054651081081644,0.013030802326830664,HP:0002315,Headache,4.5529642701341375,5.958429378242302,0.05524371608966373
Disease 4,Symptom 177,33,32,0.5076923076923077,0.006749846594395582,1.4054651081081644,0.009486673873505711,HP:0002315,Headache,4.5529642701341375,5.958429378242302,0.04021848424667539
Disease 5,Symptom 177,40,50,0.4444444444444444,0.007567158531971245,1.4054651081081644,0.010635377284208583,HP:0002315,Headache,4.5529642701341375,5.958429378242302,0.04508837970671436
Disease 6,Symptom 177,25,42,0.373134328358209,0.003992972368631209,1.4054651081081644,0.005611983341751175,HP:0002315,Headache,4.5529642701341375,5.958429378242302,0.023791843867761946
Disease 9,Symptom 177,32,36,0.47058823529411764,0.005985783763561541,1.4054651081081644,0.008412810224366116,HP:0002315,Headache,4.5529642701341375,5.958429378242302,0.035665869828610856
Disease 1,Symptom 178,28,28,0.5,0.013565891472868217,1.2876820724517808,0.017468555246438887,HP:0011443,Abnormality of coordination,8.69609899652567,9.98378106897745,0.13543889047062432
Disease 10,Symptom 178,26,29,0.4727272727272727,0.004170008019246191,1.2876820724517808,0.00536964456836348,HP:0011443,Abnormality of coordination,8.69609899652567,9.98378106897745,0.04163244712003427
Disease 11,Symptom 178,31,34,0.47692307692307695,0.004772902232486528,1.2876820724517808,0.006145980638337984,HP:0011443,Abnormality of coordination,8.69609899652567,9.98378106897745,0.04765161095277921
Disease 4,Symptom 178,38,27,0.5846153846153846,0.007772550623849458,1.2876820724517808,0.010008574095554851,HP:0011443,Abnormality of coordination,8.69609899652567,9.98378106897745,0.07759944377605708
Disease 6,Symptom 178,24,43,0.3582089552238806,0.003833253473885961,1.2876820724517808,0.004936011777486462,HP:0011443,Abnormality of coordination,8.69609899652567,9.98378106897745,0.0382703634651747
Disease 7,Symptom 178,32,31,0.5079365079365079,0.010174880763116057,1.2876820724517808,0.013102011547999042,HP:0011443,Abnormality of coordination,8.69609899652567,9.98378106897745,0.10158378194190092
Disease 8,Symptom 178,36,24,0.6,0.009664429530201342,1.2876820724517808,0.012444712646513853,HP:0011443,Abnormality of coordination,8.69609899652567,9.98378106897745,0.09648754858609078
Disease 9,Symptom 178,36,32,0.5294117647058824,0.006734006734006734,1.2876820724517808,0.008671259747150039,HP:0011443,Abnormality of coordination,8.69609899652567,9.98378106897745,0.0672308489493431
Disease 10,Symptom 179,26,29,0.4727272727272727,0.004170008019246191,1.538996500732687,0.00641762774964713,HP:0002353,EEG abnormality,4.878386670568766,6.417383171301452,0.026760539286902606
Disease 2,Symptom 179,29,38,0.43283582089552236,0.00904271905207359,1.538996500732687,0.013916712978250053,HP:0002353,EEG abnormality,4.878386670568766,6.417383171301452,0.058030593067584076
Disease 5,Symptom 179,49,41,0.5444444444444444,0.009269769201664774,1.538996500732687,0.01426614236396172,HP:0002353,EEG abnormality,4.878386670568766,6.417383171301452,0.05948766087661202
Disease 6,Symptom 179,24,43,0.3582089552238806,0.003833253473885961,1.538996500732687,0.0058993636827319096,HP:0002353,EEG abnormality,4.878386670568766,6.417383171301452,0.024599456334648596
Disease 7,Symptom 179,31,32,0.49206349206349204,0.00985691573926868,1.538996500732687,0.015169758830751444,HP:0002353,EEG abnormality,4.878386670568766,6.417383171301452,0.06325560518611924
Disease 9,Symptom 179,36,32,0.5294117647058824,0.006734006734006734,1.538996500732687,0.010363612799546713,HP:0002353,EEG abnormality,4.878386670568766,6.417383171301452,0.04321470149024547
Disease 1,Symptom 180,27,29,0.48214285714285715,0.01308139534883721,1.2876820724517808,0.016844678273351784,HP:0001276,Hypertonia,4.461992491928411,5.749674564380192,0.07521376610381066
Disease 10,Symptom 180,28,27,0.509090909090909,0.004490777866880513,1.2876820724517808,0.005782694150545287,HP:0001276,Hypertonia,4.461992491928411,5.749674564380192,0.025820511275484424
Disease 11,Symptom 180,40,25,0.6153846153846154,0.006158583525789068,1.2876820724517808,0.007930297597855462,HP:0001276,Hypertonia,4.461992491928411,5.749674564380192,0.03540985105084029
Disease 12,Symptom 180,33,36,0.4782608695652174,0.008741721854304637,1.2876820724517808,0.01125655851414802,HP:0001276,Hypertonia,4.461992491928411,5.749674564380192,0.05026205579458182
Disease 4,Symptom 180,33,32,0.5076923076923077,0.006749846594395582,1.2876820724517808,0.008691656451402897,HP:0001276,Hypertonia,4.461992491928411,5.749674564380192,0.03880942127726454
Disease 5,Symptom 180,41,49,0.45555555555555555,0.007756337495270526,1.2876820724517808,0.009987696740545405,HP:0001276,Hypertonia,4.461992491928411,5.749674564380192,0.04459641640930531
Disease 6,Symptom 180,29,38,0.43283582089552236,0.004631847947612203,1.2876820724517808,0.005964347564462809,HP:0001276,Hypertonia,4.461992491928411,5.749674564380192,0.02663161833046248
Disease 9,Symptom 180,29,39,0.4264705882352941,0.005424616535727646,1.2876820724517808,0.006985181462981976,HP:0001276,Hypertonia,4.461992491928411,5.749674564380192,0.03118977971698944
Disease 10,Symptom 181,31,24,0.5636363636363636,0.004971932638331997,1.2876820724517808,0.006402268523817996,HP:0001252,Hypotonia,3.027080514305809,4.31476258675759,0.021452708931753856
Disease 11,Symptom 181,36,29,0.5538461538461539,0.005542725173210162,1.2876820724517808,0.0071372678380699165,HP:0001252,Hypotonia,3.027080514305809,4.31476258675759,0.023915543206046688
Disease 12,Symptom 181,37,32,0.5362318840579711,0.00980132450331126,1.2876820724517808,0.012620989849196263,HP:0001252,Hypotonia,3.027080514305809,4.31476258675759,0.04229038826755784
Disease 2,Symptom 181,31,36,0.4626865671641791,0.00966635484876832,1.2876820724517808,0.01244719184471631,HP:0001252,Hypotonia,3.027080514305809,4.31476258675759,0.04170802625178837
Disease 4,Symptom 181,43,22,0.6615384615384615,0.008795254653303334,1.2876820724517808,0.011325491739706806,HP:0001252,Hypotonia,3.027080514305809,4.31476258675759,0.03794943571907882
Disease 5,Symptom 181,35,55,0.3888888888888889,0.00662126371547484,1.2876820724517808,0.00852608258339242,HP:0001252,Hypotonia,3.027080514305809,4.31476258675759,0.02856918095658639
Disease 6,Symptom 181,27,40,0.40298507462686567,0.004312410158121706,1.2876820724517808,0.00555301324967227,HP:0001252,Hypotonia,3.027080514305809,4.31476258675759,0.018607026009016918
Disease 8,Symptom 181,28,32,0.4666666666666667,0.007516778523489933,1.2876820724517808,0.009679220947288554,HP:0001252,Hypotonia,3.027080514305809,4.31476258675759,0.03243311474609732
Disease 10,Symptom 182,29,26,0.5272727272727272,0.004651162790697674,1.2876820724517808,0.005989218941636189,HP:0002354,Memory impairment,5.418954263533494,6.706636335985275,0.031193657376675697
Disease 11,Symptom 182,35,30,0.5384615384615384,0.005388760585065435,1.2876820724517808,0.00693901039812353,HP:0002354,Memory impairment,5.418954263533494,6.706636335985275,0.03614045754572511
Disease 2,Symptom 182,33,34,0.4925373134328358,0.01028999064546305,1.2876820724517808,0.013250236479859298,HP:0002354,Memory impairment,5.418954263533494,6.706636335985275,0.06901122515981106
Disease 5,Symptom 182,42,48,0.4666666666666667,0.007945516458569807,1.2876820724517808,0.010231299100070902,HP:0002354,Memory impairment,5.418954263533494,6.706636335985275,0.05328768938921331
Disease 6,Symptom 182,30,37,0.44776119402985076,0.004791566842357451,1.2876820724517808,0.006170014721858077,HP:0002354,Memory impairment,5.418954263533494,6.706636335985275,0.03213529629125671
Disease 7,Symptom 182,34,29,0.5396825396825397,0.010810810810810811,1.2876820724517808,0.013920887269748982,HP:0002354,Memory impairment,5.418954263533494,6.706636335985275,0.07250417660524622
Disease 8,Symptom 182,29,31,0.48333333333333334,0.007785234899328859,1.2876820724517808,0.010024907409691716,HP:0002354,Memory impairment,5.418954263533494,6.706636335985275,0.05221273926001959
Disease 9,Symptom 182,25,43,0.36764705882352944,0.004676393565282455,1.2876820724517808,0.006021708157743083,HP:0002354,Memory impairment,5.418954263533494,6.706636335985275,0.03136287100629104
Disease 1,Symptom 183,28,28,0.5,0.013565891472868217,1.4054651081081644,0.019066387125498355,HP:0100022,Abnormality of movement,5.487273507510971,6.892738615619136,0.0935061440103371
Disease 10,Symptom 183,34,21,0.6181818181818182,0.00545308740978348,1.4054651081081644,0.007664124085914609,HP:0100022,Abnormality of movement,5.487273507510971,6.892738615619136,0.03758670616376113
Disease 11,Symptom 183,31,34,0.47692307692307695,0.004772902232486528,1.4054651081081644,0.0067081475521713774,HP:0100022,Abnormality of movement,5.487273507510971,6.892738615619136,0.03289836752643467
Disease 2,Symptom 183,36,31,0.5373134328358209,0.011225444340505144,1.4054651081081644,0.015776970343590244,HP:0100022,Abnormality of movement,5.487273507510971,6.892738615619136,0.0773740536832831
Disease 4,Symptom 183,33,32,0.5076923076923077,0.006749846594395582,1.4054651081081644,0.009486673873505711,HP:0100022,Abnormality of movement,5.487273507510971,6.892738615619136,0.04652492827069574
Disease 6,Symptom 183,34,33,0.5074626865671642,0.005430442421338445,1.4054651081081644,0.0076322973447816,HP:0100022,Abnormality of movement,5.487273507510971,6.892738615619136,0.03743062017745578
Disease 9,Symptom 183,35,33,0.5147058823529411,0.0065469509913954355,1.4054651081081644,0.00920151118290044,HP:0100022,Abnormality of movement,5.487273507510971,6.892738615619136,0.0451264219129573
Disease 10,Symptom 184,29,26,0.5272727272727272,0.004651162790697674,1.4054651081081644,0.006537047014456578,HP:0001300,Parkinsonism,5.518045166177725,6.923510274285889,0.032202373368771575
Disease 11,Symptom 184,33,32,0.5076923076923077,0.005080831408775982,1.4054651081081644,0.007140931265214693,HP:0001300,Parkinsonism,5.518045166177725,6.923510274285889,0.03517718846057496
Disease 2,Symptom 184,30,37,0.44776119402985076,0.009354536950420954,1.4054651081081644,0.013147475286325204,HP:0001300,Parkinsonism,5.518045166177725,6.923510274285889,0.06476623268742647
Disease 5,Symptom 184,40,50,0.4444444444444444,0.007567158531971245,1.4054651081081644,0.010635377284208583,HP:0001300,Parkinsonism,5.518045166177725,6.923510274285889,0.05239129984325304
Disease 6,Symptom 184,33,34,0.4925373134328358,0.005270723526593196,1.4054651081081644,0.007407818011111552,HP:0001300,Parkinsonism,5.518045166177725,6.923510274285889,0.03649190848928835
Disease 8,Symptom 184,32,28,0.5333333333333333,0.008590604026845637,1.4054651081081644,0.012073794217305036,HP:0001300,Parkinsonism,5.518045166177725,6.923510274285889,0.0594771352421875
Disease 9,Symptom 184,33,35,0.4852941176470588,0.006172839506172839,1.4054651081081644,0.008675710543877557,HP:0001300,Parkinsonism,5.518045166177725,6.923510274285889,0.04273771774250549
Disease 10,Symptom 185,31,24,0.5636363636363636,0.004971932638331997,1.2876820724517808,0.006402268523817996,HP:0001250,Seizure,2.591305764110685,3.878987836562466,0.019286066228297746
Disease 11,Symptom 185,32,33,0.49230769230769234,0.004926866820631255,1.2876820724517808,0.006344238078284371,HP:0001250,Seizure,2.591305764110685,3.878987836562466,0.019111256469591827
Disease 2,Symptom 185,31,36,0.4626865671641791,0.00966635484876832,1.2876820724517808,0.01244719184471631,HP:0001250,Seizure,2.591305764110685,3.878987836562466,0.037495672882268925
Disease 4,Symptom 185,34,31,0.5230769230769231,0.006954387400286357,1.2876820724517808,0.008955039980233288,HP:0001250,Seizure,2.591305764110685,3.878987836562466,0.026975984136454047
Disease 5,Symptom 185,40,50,0.4444444444444444,0.007567158531971245,1.2876820724517808,0.009744094381019908,HP:0001250,Seizure,2.591305764110685,3.878987836562466,0.029352915902856345
Disease 6,Symptom 185,25,42,0.373134328358209,0.003992972368631209,1.2876820724517808,0.005141678934881731,HP:0001250,Seizure,2.591305764110685,3.878987836562466,0.015488691249650478
Disease 7,Symptom 185,33,30,0.5238095238095238,0.010492845786963434,1.2876820724517808,0.013511449408874011,HP:0001250,Seizure,2.591305764110685,3.878987836562466,0.04070162117855688
Disease 8,Symptom 185,25,35,0.4166666666666667,0.006711409395973154,1.2876820724517808,0.008642161560079065,HP:0001250,Seizure,2.591305764110685,3.878987836562466,0.02603347541317091
Disease 10,Symptom 186,29,26,0.5272727272727272,0.004651162790697674,1.6931471805599454,0.007875103165395095,HP:0003002,Breast carcinoma,6.648406153160415,8.34155333372036,0.038797922482420276
Disease 12,Symptom 186,35,34,0.5072463768115942,0.009271523178807948,1.6931471805599454,0.015698053329694858,HP:0003002,Breast carcinoma,6.648406153160415,8.34155333372036,0.07733890508085102
Disease 2,Symptom 186,32,35,0.47761194029850745,0.009978172747115684,1.6931471805599454,0.016894515053919007,HP:0003002,Breast carcinoma,6.648406153160415,8.34155333372036,0.08323346014314047
Disease 5,Symptom 186,39,51,0.43333333333333335,0.0073779795686719635,1.6931471805599454,0.012492005304925818,HP:0003002,Breast carcinoma,6.648406153160415,8.34155333372036,0.06154381006717632
Disease 6,Symptom 186,26,41,0.3880597014925373,0.004152691263376458,1.6931471805599454,0.007031117504321767,HP:0003002,Breast carcinoma,6.648406153160415,8.34155333372036,0.0346398956519293
Disease 10,Symptom 187,38,17,0.6909090909090909,0.006094627105052125,1.4054651081081644,0.008565785743081034,HP:0100615,Ovarian neoplasm,6.86351753277736,8.268982640885524,0.050396365734346416
Disease 2,Symptom 187,33,34,0.4925373134328358,0.01028999064546305,1.4054651081081644,0.014462222814957725,HP:0100615,Ovarian neoplasm,6.86351753277736,8.268982640885524,0.08508775402220839
Disease 4,Symptom 187,39,26,0.6,0.007977091429740233,1.4054651081081644,0.011211523668688569,HP:0100615,Ovarian neoplasm,6.86351753277736,8.268982640885524,0.06596243055727867
Disease 5,Symptom 187,45,45,0.5,0.00851305334846765,1.4054651081081644,0.011964799444734657,HP:0100615,Ovarian neoplasm,6.86351753277736,8.268982640885524,0.07039429035941137
Disease 6,Symptom 187,22,45,0.3283582089552239,0.003513815684395464,1.4054651081081644,0.004938545340741034,HP:0100615,Ovarian neoplasm,6.86351753277736,8.268982640885524,0.029055680897537378
Disease 8,Symptom 187,29,31,0.48333333333333334,0.007785234899328859,1.4054651081081644,0.010941876009432689,HP:0100615,Ovarian neoplasm,6.86351753277736,8.268982640885524,0.06437597223776649
Disease 9,Symptom 187,30,38,0.4411764705882353,0.005611672278338945,1.4054651081081644,0.007887009585343234,HP:0100615,Ovarian neoplasm,6.86351753277736,8.268982640885524,0.04640282065592325
Disease 10,Symptom 188,28,27,0.509090909090909,0.004490777866880513,1.1823215567939547,0.005309543478786003,HP:0010784,Uterine neoplasm,8.136483208590247,9.318804765384202,0.04184868218616803
Disease 11,Symptom 188,27,38,0.4153846153846154,0.004157043879907622,1.1823215567939547,0.0049149625917531605,HP:0010784,Uterine neoplasm,8.136483208590247,9.318804765384202,0.03873868031799438
Disease 12,Symptom 188,38,31,0.5507246376811594,0.010066225165562914,1.1823215567939547,0.011901515008786829,HP:0010784,Uterine neoplasm,8.136483208590247,9.318804765384202,0.09380518704227807
Disease 2,Symptom 188,37,30,0.5522388059701493,0.01153726223885251,1.1823215567939547,0.013640753851380206,HP:0010784,Uterine neoplasm,8.136483208590247,9.318804765384202,0.10751349433090598
Disease 4,Symptom 188,33,32,0.5076923076923077,0.006749846594395582,1.1823215567939547,0.007980489133606158,HP:0010784,Uterine neoplasm,8.136483208590247,9.318804765384202,0.06290050260946588
Disease 5,Symptom 188,44,46,0.4888888888888889,0.00832387438516837,1.1823215567939547,0.009841496121629588,HP:0010784,Uterine neoplasm,8.136483208590247,9.318804765384202,0.0775685602869665
Disease 6,Symptom 188,26,41,0.3880597014925373,0.004152691263376458,1.1823215567939547,0.004909816399399908,HP:0010784,Uterine neoplasm,8.136483208590247,9.318804765384202,0.038698119134321876
Disease 8,Symptom 188,30,30,0.5,0.008053691275167786,1.1823215567939547,0.009522052806394267,HP:0010784,Uterine neoplasm,8.136483208590247,9.318804765384202,0.07505077663396674
Disease 9,Symptom 188,35,33,0.5147058823529411,0.0065469509913954355,1.1823215567939547,0.007740601288400376,HP:0010784,Uterine neoplasm,8.136483208590247,9.318804765384202,0.06100975809735261
Disease 10,Symptom 189,36,19,0.6545454545454545,0.005773857257417803,1.1823215567939547,0.00682655590129629,HP:0032241,Cervical neoplasm,9.389246177085615,10.57156773387957,0.06103872308254443
Disease 11,Symptom 189,34,31,0.5230769230769231,0.005234795996920708,1.1823215567939547,0.006189212152578053,HP:0032241,Cervical neoplasm,9.389246177085615,10.57156773387957,0.05534000045448889
Disease 2,Symptom 189,31,36,0.4626865671641791,0.00966635484876832,1.1823215567939547,0.011428739713318552,HP:0032241,Cervical neoplasm,9.389246177085615,10.57156773387957,0.1021885250234695
Disease 4,Symptom 189,33,32,0.5076923076923077,0.006749846594395582,1.1823215567939547,0.007980489133606158,HP:0032241,Cervical neoplasm,9.389246177085615,10.57156773387957,0.07135646046594923
Disease 5,Symptom 189,42,48,0.4666666666666667,0.007945516458569807,1.1823215567939547,0.009394155388828243,HP:0032241,Cervical neoplasm,9.389246177085615,10.57156773387957,0.08399656542242565
Disease 6,Symptom 189,33,34,0.4925373134328358,0.005270723526593196,1.1823215567939547,0.006231690045392191,HP:0032241,Cervical neoplasm,9.389246177085615,10.57156773387957,0.055719810767932566
Disease 7,Symptom 189,38,25,0.6031746031746031,0.012082670906200318,1.1823215567939547,0.014285602276047783,HP:0032241,Cervical neoplasm,9.389246177085615,10.57156773387957,0.1277327738910727
Disease 8,Symptom 189,23,37,0.38333333333333336,0.006174496644295302,1.1823215567939547,0.007300240484902271,HP:0032241,Cervical neoplasm,9.389246177085615,10.57156773387957,0.0652741094977799
Disease 9,Symptom 189,32,36,0.47058823529411764,0.005985783763561541,1.1823215567939547,0.007077121177966058,HP:0032241,Cervical neoplasm,9.389246177085615,10.57156773387957,0.0632791184968474
Disease 1,Symptom 190,26,30,0.4642857142857143,0.012596899224806201,1.4054651081081644,0.0177045023308199,HP:0012125,Prostate cancer,7.517444000184024,8.922909108292188,0.11240098682926206
